DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,FIRSTINSTAR,SECTHIRDINSTAR,FORTHINSTAR,FIFTHINSTAR,FEMALE,MALE,TOTAL,COMMENTS
CGR02,3,2015,7,30,004b,fl,b,23,Mermiria bivittata,,,,,1,,1,
CGR02,3,2015,7,30,004b,fl,b,56,Oecanthinae spp.,,,,,,,12,not broken down to age and sex category
CGR02,3,2015,7,30,004b,fl,b,59,Tettigoniidae spp.,,,,,,,22,not broken down to age and sex category
CGR02,3,2015,7,30,004f,fl,a,9,Phoetaliotes nebrascensis,,14,1,,,,15,
CGR02,3,2015,7,30,004f,fl,a,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,30,004f,fl,a,16,Melanoplus bivittatus,,,,,1,,1,
CGR02,3,2015,7,30,004f,fl,a,21,Orphulella speciosa,,,,2,,,2,
CGR02,3,2015,7,30,004f,fl,a,56,Oecanthinae spp.,,,,,,,1,not broken down to age and sex category
CGR02,3,2015,7,30,004f,fl,a,59,Tettigoniidae spp.,,,,,,,21,not broken down to age and sex category
CGR02,3,2015,7,30,004f,fl,b,9,Phoetaliotes nebrascensis,,12,,,,,12,
CGR02,3,2015,7,30,004f,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,30,004f,fl,b,12,Melanoplus femurrubrum,,2,,,,,2,
CGR02,3,2015,7,30,004f,fl,b,16,Melanoplus bivittatus,,,,,,2,2,
CGR02,3,2015,7,30,004f,fl,b,42,Schistocerca obscura,,,,1,,,1,
CGR02,3,2015,7,30,004f,fl,b,59,Tettigoniidae spp.,,,,,,,18,not broken down to age and sex category
CGR02,3,2015,7,30,020b,fl,a,6,Hesperotettix speciosus,,1,,,,,1,
CGR02,3,2015,7,30,020b,fl,a,9,Phoetaliotes nebrascensis,,8,,,,,8,
CGR02,3,2015,7,30,020b,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,30,020b,fl,a,15,Melanoplus keeleri,,,1,,,,1,
CGR02,3,2015,7,30,020b,fl,a,23,Mermiria bivittata,,,,,,1,1,
CGR02,3,2015,7,30,020b,fl,a,56,Oecanthinae spp.,,,,,,,13,not broken down to age and sex category
CGR02,3,2015,7,30,020b,fl,a,59,Tettigoniidae spp.,,,,,,,12,not broken down to age and sex category
CGR02,3,2015,7,30,020b,fl,b,4,Hypochlora alba,,,,1,,,1,
CGR02,3,2015,7,30,020b,fl,b,6,Hesperotettix speciosus,,2,,,,,2,
CGR02,3,2015,7,30,020b,fl,b,9,Phoetaliotes nebrascensis,,7,,,,,7,
CGR02,3,2015,7,30,020b,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,30,020b,fl,b,23,Mermiria bivittata,,,,1,,,1,
CGR02,3,2015,7,30,020b,fl,b,56,Oecanthinae spp.,,,,,,,28,not broken down to age and sex category
CGR02,3,2015,7,30,020b,fl,b,59,Tettigoniidae spp.,,,,,,,10,not broken down to age and sex category
CGR02,3,2015,7,31,n01a,fl,a,4,Hypochlora alba,,4,,1,,2,7,
CGR02,3,2015,7,31,n01a,fl,a,6,Hesperotettix speciosus,,4,2,,1,,7,
CGR02,3,2015,7,31,n01a,fl,a,9,Phoetaliotes nebrascensis,,7,,,,,7,
CGR02,3,2015,7,31,n01a,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,31,n01a,fl,a,12,Melanoplus femurrubrum,,2,,1,,,3,
CGR02,3,2015,7,31,n01a,fl,a,15,Melanoplus keeleri,,2,,5,,,7,
CGR02,3,2015,7,31,n01a,fl,a,16,Melanoplus bivittatus,,,,,1,,1,
CGR02,3,2015,7,31,n01a,fl,a,21,Orphulella speciosa,,,,1,4,4,9,
CGR02,3,2015,7,31,n01a,fl,a,22,Mermiria picta,,,1,2,,,3,
CGR02,3,2015,7,31,n01a,fl,a,23,Mermiria bivittata,,,,,1,2,3,
CGR02,3,2015,7,31,n01a,fl,a,28,Boopedon gracile,,,,,,3,3,
CGR02,3,2015,7,31,n01a,fl,a,56,Oecanthinae spp.,,,,,,,1,not broken down to age and sex category
CGR02,3,2015,7,31,n01a,fl,a,59,Tettigoniidae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,7,31,n01a,fl,b,4,Hypochlora alba,,1,,,,1,2,
CGR02,3,2015,7,31,n01a,fl,b,6,Hesperotettix speciosus,,1,1,,,,2,
CGR02,3,2015,7,31,n01a,fl,b,9,Phoetaliotes nebrascensis,,1,,,,,1,
CGR02,3,2015,7,31,n01a,fl,b,12,Melanoplus femurrubrum,,8,1,1,,,10,
CGR02,3,2015,7,31,n01a,fl,b,15,Melanoplus keeleri,,,1,2,,,3,
CGR02,3,2015,7,31,n01a,fl,b,16,Melanoplus bivittatus,,,,,,1,1,
CGR02,3,2015,7,31,n01a,fl,b,17,Melanoplus confusus,,3,,,,,3,
CGR02,3,2015,7,31,n01a,fl,b,20,Syrbula admirabilis,,,2,1,,2,5,
CGR02,3,2015,7,31,n01a,fl,b,21,Orphulella speciosa,,,,1,2,3,6,
CGR02,3,2015,7,31,n01a,fl,b,22,Mermiria picta,,5,5,5,,,15,
CGR02,3,2015,7,31,n01a,fl,b,23,Mermiria bivittata,,,,1,,,1,
CGR02,3,2015,7,31,n01a,fl,b,26,Boopedon auriventris,,,,,,1,1,
CGR02,3,2015,7,31,n01a,fl,b,51,Pardalophora spp.,,,1,,,,1,Pardalophora phoenicoptera
CGR02,3,2015,7,31,n01a,fl,b,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,7,31,n01a,fl,b,59,Tettigoniidae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,7,30,n01b,fl,a,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,30,n01b,fl,a,17,Melanoplus confusus,,1,,,,,1,
CGR02,3,2015,7,30,n01b,fl,a,21,Orphulella speciosa,,,,2,1,2,5,
CGR02,3,2015,7,30,n01b,fl,a,28,Boopedon gracile,,,,,1,,1,
CGR02,3,2015,7,30,n01b,fl,a,34,Arphia simplex,,,1,,,,1,
CGR02,3,2015,7,30,n01b,fl,a,51,Pardalophora spp.,,1,,,,,1,
CGR02,3,2015,7,30,n01b,fl,a,56,Oecanthinae spp.,,,,,,,7,not broken down to age and sex category
CGR02,3,2015,7,30,n01b,fl,a,59,Tettigoniidae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,7,30,n01b,fl,b,4,Hypochlora alba,,1,,,1,,2,
CGR02,3,2015,7,30,n01b,fl,b,6,Hesperotettix speciosus,,6,,,,,6,
CGR02,3,2015,7,30,n01b,fl,b,9,Phoetaliotes nebrascensis,,3,,,,,3,
CGR02,3,2015,7,30,n01b,fl,b,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,30,n01b,fl,b,15,Melanoplus keeleri,,1,,1,,,2,
CGR02,3,2015,7,30,n01b,fl,b,17,Melanoplus confusus,,4,,,,,4,
CGR02,3,2015,7,30,n01b,fl,b,20,Syrbula admirabilis,,,,1,,,1,
CGR02,3,2015,7,30,n01b,fl,b,21,Orphulella speciosa,,,,,1,2,3,
CGR02,3,2015,7,30,n01b,fl,b,22,Mermiria picta,,1,,,,,1,
CGR02,3,2015,7,30,n01b,fl,b,28,Boopedon gracile,,,,,3,1,4,
CGR02,3,2015,7,30,n01b,fl,b,42,Schistocerca obscura,,,,,1,,1,
CGR02,3,2015,7,30,n01b,fl,b,56,Oecanthinae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,7,30,n01b,fl,b,59,Tettigoniidae spp.,,,,,,,1,not broken down to age and sex category
CGR02,3,2015,7,31,n04a,fl,a,4,Hypochlora alba,,3,,,,,3,
CGR02,3,2015,7,31,n04a,fl,a,6,Hesperotettix speciosus,,3,,,,,3,
CGR02,3,2015,7,31,n04a,fl,a,9,Phoetaliotes nebrascensis,,2,1,,,,3,
CGR02,3,2015,7,31,n04a,fl,a,10,Melanoplus scudderi,,2,,,,,2,
CGR02,3,2015,7,31,n04a,fl,a,12,Melanoplus femurrubrum,,1,1,,,,2,
CGR02,3,2015,7,31,n04a,fl,a,15,Melanoplus keeleri,,1,1,3,,,5,
CGR02,3,2015,7,31,n04a,fl,a,18,Melanoplus spp.,,1,,,,,1,
CGR02,3,2015,7,31,n04a,fl,a,21,Orphulella speciosa,,,,,3,5,8,
CGR02,3,2015,7,31,n04a,fl,a,22,Mermiria picta,,,,1,,,1,
CGR02,3,2015,7,31,n04a,fl,a,23,Mermiria bivittata,,,,,,1,1,
CGR02,3,2015,7,31,n04a,fl,a,56,Oecanthinae spp.,,,,,,,9,not broken down to age and sex category
CGR02,3,2015,7,31,n04a,fl,a,59,Tettigoniidae spp.,,,,,,,5,not broken down to age and sex category
CGR02,3,2015,7,31,n04a,fl,b,4,Hypochlora alba,,1,,,,,1,
CGR02,3,2015,7,31,n04a,fl,b,6,Hesperotettix speciosus,,2,,,,,2,
CGR02,3,2015,7,31,n04a,fl,b,9,Phoetaliotes nebrascensis,,1,,,,,1,
CGR02,3,2015,7,31,n04a,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,31,n04a,fl,b,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,31,n04a,fl,b,15,Melanoplus keeleri,,3,,1,,,4,
CGR02,3,2015,7,31,n04a,fl,b,17,Melanoplus confusus,,2,,,,,2,
CGR02,3,2015,7,31,n04a,fl,b,21,Orphulella speciosa,,,,1,1,,2,
CGR02,3,2015,7,31,n04a,fl,b,28,Boopedon gracile,,,,,,1,1,
CGR02,3,2015,7,31,n04a,fl,b,56,Oecanthinae spp.,,,,,,,7,not broken down to age and sex category
CGR02,3,2015,7,31,n04a,fl,b,59,Tettigoniidae spp.,,,,,,,5,not broken down to age and sex category
CGR02,3,2015,7,30,n04d,fl,a,4,Hypochlora alba,,1,,,,,1,
CGR02,3,2015,7,30,n04d,fl,a,6,Hesperotettix speciosus,,3,,,1,2,6,
CGR02,3,2015,7,30,n04d,fl,a,12,Melanoplus femurrubrum,,2,,,,,2,
CGR02,3,2015,7,30,n04d,fl,a,17,Melanoplus confusus,1,1,,,,,2,
CGR02,3,2015,7,30,n04d,fl,a,21,Orphulella speciosa,,,,,,1,1,
CGR02,3,2015,7,30,n04d,fl,a,22,Mermiria picta,,1,,,,,1,
CGR02,3,2015,7,30,n04d,fl,a,28,Boopedon gracile,,,,,,2,2,
CGR02,3,2015,7,30,n04d,fl,a,34,Arphia simplex,,,,,1,,1,
CGR02,3,2015,7,30,n04d,fl,a,56,Oecanthinae spp.,,,,,,,4,not broken down to age and sex category
CGR02,3,2015,7,30,n04d,fl,a,59,Tettigoniidae spp.,,,,,,,2,not broken down to age and sex category
CGR02,3,2015,7,30,n04d,fl,b,6,Hesperotettix speciosus,,2,,,,,2,
CGR02,3,2015,7,30,n04d,fl,b,8,Hesperotettix spp.,,2,,,,,2,
CGR02,3,2015,7,30,n04d,fl,b,9,Phoetaliotes nebrascensis,,1,,,,,1,
CGR02,3,2015,7,30,n04d,fl,b,12,Melanoplus femurrubrum,,1,,1,,1,3,
CGR02,3,2015,7,30,n04d,fl,b,15,Melanoplus keeleri,,1,,3,,,4,
CGR02,3,2015,7,30,n04d,fl,b,17,Melanoplus confusus,,1,1,,,,2,
CGR02,3,2015,7,30,n04d,fl,b,18,Melanoplus spp.,2,,,,,,2,
CGR02,3,2015,7,30,n04d,fl,b,21,Orphulella speciosa,,,,1,1,,2,
CGR02,3,2015,7,30,n04d,fl,b,28,Boopedon gracile,,,,,1,,1,
CGR02,3,2015,7,30,n04d,fl,b,56,Oecanthinae spp.,,,,,,,18,not broken down to age and sex category
CGR02,3,2015,7,30,n04d,fl,b,59,Tettigoniidae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,7,31,n20a,fl,a,4,Hypochlora alba,,,,,3,1,4,
CGR02,3,2015,7,31,n20a,fl,a,6,Hesperotettix speciosus,,1,,,,,1,
CGR02,3,2015,7,31,n20a,fl,a,7,Hesperotettix viridis,,,,,2,,2,
CGR02,3,2015,7,31,n20a,fl,a,9,Phoetaliotes nebrascensis,,4,1,,,,5,
CGR02,3,2015,7,31,n20a,fl,a,12,Melanoplus femurrubrum,,6,,1,1,1,9,
CGR02,3,2015,7,31,n20a,fl,a,15,Melanoplus keeleri,,,,5,,,5,
CGR02,3,2015,7,31,n20a,fl,a,21,Orphulella speciosa,,,,1,4,4,9,
CGR02,3,2015,7,31,n20a,fl,a,22,Mermiria picta,,,,1,,,1,
CGR02,3,2015,7,31,n20a,fl,a,23,Mermiria bivittata,,,,1,,,1,
CGR02,3,2015,7,31,n20a,fl,a,42,Schistocerca obscura,,,,3,,,3,
CGR02,3,2015,7,31,n20a,fl,a,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,7,31,n20a,fl,a,59,Tettigoniidae spp.,,,,,,,7,not broken down to age and sex category
CGR02,3,2015,7,31,n20a,fl,b,4,Hypochlora alba,,,1,,,,1,
CGR02,3,2015,7,31,n20a,fl,b,6,Hesperotettix speciosus,,,1,,,,1,
CGR02,3,2015,7,31,n20a,fl,b,9,Phoetaliotes nebrascensis,,2,1,,,,3,
CGR02,3,2015,7,31,n20a,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,7,31,n20a,fl,b,15,Melanoplus keeleri,,1,,8,,,9,
CGR02,3,2015,7,31,n20a,fl,b,16,Melanoplus bivittatus,,,,,2,1,3,
CGR02,3,2015,7,31,n20a,fl,b,17,Melanoplus confusus,,1,,,,,1,
CGR02,3,2015,7,31,n20a,fl,b,20,Syrbula admirabilis,,,,2,,2,4,
CGR02,3,2015,7,31,n20a,fl,b,21,Orphulella speciosa,1,,,1,1,,3,
CGR02,3,2015,7,31,n20a,fl,b,22,Mermiria picta,,,1,2,,,3,
CGR02,3,2015,7,31,n20a,fl,b,23,Mermiria bivittata,,,1,3,1,,5,
CGR02,3,2015,7,31,n20a,fl,b,56,Oecanthinae spp.,,,,,,,4,not broken down to age and sex category
CGR02,3,2015,7,31,n20a,fl,b,59,Tettigoniidae spp.,,,,,,,13,not broken down to age and sex category
CGR02,3,2015,7,30,n20b,fl,a,4,Hypochlora alba,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,a,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,a,15,Melanoplus keeleri,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,a,17,Melanoplus confusus,,3,,,,,3,
CGR02,3,2015,7,30,n20b,fl,a,18,Melanoplus spp.,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,a,21,Orphulella speciosa,,,,,1,,1,
CGR02,3,2015,7,30,n20b,fl,a,22,Mermiria picta,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,a,28,Boopedon gracile,,,,,1,,1,
CGR02,3,2015,7,30,n20b,fl,a,56,Oecanthinae spp.,,,,,,,11,not broken down to age and sex category
CGR02,3,2015,7,30,n20b,fl,b,6,Hesperotettix speciosus,,3,,,1,,4,
CGR02,3,2015,7,30,n20b,fl,b,9,Phoetaliotes nebrascensis,,4,,,,,4,
CGR02,3,2015,7,30,n20b,fl,b,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,b,15,Melanoplus keeleri,,1,,,,,1,
CGR02,3,2015,7,30,n20b,fl,b,20,Syrbula admirabilis,,,,2,,,2,
CGR02,3,2015,7,30,n20b,fl,b,21,Orphulella speciosa,,,,,,2,2,
CGR02,3,2015,7,30,n20b,fl,b,22,Mermiria picta,,,,1,,,1,
CGR02,3,2015,7,30,n20b,fl,b,39,Pardalophora haldemani,,,,,1,,1,
CGR02,3,2015,7,30,n20b,fl,b,56,Oecanthinae spp.,,,,,,,11,not broken down to age and sex category
CGR02,3,2015,7,30,n20b,fl,b,59,Tettigoniidae spp.,,,,,,,13,not broken down to age and sex category
CGR02,3,2015,8,7,001d,fl,a,6,Hesperotettix speciosus,,1,1,,,,2,
CGR02,3,2015,8,7,001d,fl,a,9,phoetaliot nebrascen,,6,,,,,6,
CGR02,3,2015,8,7,001d,fl,a,21,Orphulella speciosa,,,1,1,3,3,8,
CGR02,3,2015,8,7,001d,fl,a,42,Schistocerca obscura,,,,,1,,1,
CGR02,3,2015,8,7,001d,fl,a,59,Tettigoniidae spp.,,,,,,,41,not broken down to age and sex category
CGR02,3,2015,8,7,001d,fl,b,9,Phoetaliotes nebrascensis,,7,,,,,7,
CGR02,3,2015,8,7,001d,fl,b,15,Melanoplus keeleri,,1,,1,,,2,
CGR02,3,2015,8,7,001d,fl,b,20,Syrbula admirabilis,,,,1,2,,3,
CGR02,3,2015,8,7,001d,fl,b,21,Orphulella speciosa,,,,4,6,14,24,
CGR02,3,2015,8,7,001d,fl,b,23,Mermiria bivittata,,,,1,,1,2,
CGR02,3,2015,8,7,001d,fl,b,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,8,7,001d,fl,b,59,Tettigoniidae spp.,,,,,,,45,not broken down to age and sex category
CGR02,3,2015,8,7,0spb,fl,a,6,Hesperotettix speciosus,,1,,,,,1,
CGR02,3,2015,8,7,0spb,fl,a,9,Phoetaliotes nebrascensis,,3,,,,,3,
CGR02,3,2015,8,7,0spb,fl,a,10,Melanoplus scudderi,,1,1,,,,2,
CGR02,3,2015,8,7,0spb,fl,a,12,Melanoplus femurrubrum,,1,,,,,1,
CGR02,3,2015,8,7,0spb,fl,a,21,Orphulella speciosa,,,,1,2,6,9,
CGR02,3,2015,8,7,0spb,fl,a,23,Mermiria bivittata,,,,1,,,1,
CGR02,3,2015,8,7,0spb,fl,a,56,Oecanthinae spp.,,,,,,,2,not broken down to age and sex category
CGR02,3,2015,8,7,0spb,fl,a,59,Tettigoniidae spp.,,,,,,,38,not broken down to age and sex category
CGR02,3,2015,8,7,0spb,fl,b,20,Syrbula admirabilis,,,,1,,,1,
CGR02,3,2015,8,7,0spb,fl,b,21,Orphulella speciosa,,,,1,,,1,
CGR02,3,2015,8,7,0spb,fl,b,23,Mermiria bivittata,,,,,,1,1,
CGR02,3,2015,8,7,0spb,fl,b,59,Tettigoniidae spp.,,,,,,,6,not broken down to age and sex category
CGR02,3,2015,8,7,0sub,fl,a,9,Phoetaliotes nebrascensis,,4,,,,,4,
CGR02,3,2015,8,7,0sub,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,0sub,fl,a,21,Orphulella speciosa,,,,1,2,3,6,
CGR02,3,2015,8,7,0sub,fl,a,23,Mermiria bivittata,,,,,,1,1,
CGR02,3,2015,8,7,0sub,fl,a,56,Oecanthinae spp.,,,,,,,2,not broken down to age and sex category
CGR02,3,2015,8,7,0sub,fl,a,59,Tettigoniidae spp.,,,,,,,22,not broken down to age and sex category
CGR02,3,2015,8,7,0sub,fl,b,9,Phoetaliotes nebrascensis,,3,,,,,3,
CGR02,3,2015,8,7,0sub,fl,b,10,Melanoplus scudderi,,1,1,,,,2,
CGR02,3,2015,8,7,0sub,fl,b,15,Melanoplus keeleri,,,1,2,,,3,
CGR02,3,2015,8,7,0sub,fl,b,21,Orphulella speciosa,,,,,,2,2,
CGR02,3,2015,8,7,0sub,fl,b,23,Mermiria bivittata,,,1,,1,,2,
CGR02,3,2015,8,7,0sub,fl,b,28,Boopedon gracile,,,,,,1,1,
CGR02,3,2015,8,7,0sub,fl,b,42,Schistocerca obscura,,,,1,,,1,
CGR02,3,2015,8,7,0sub,fl,b,56,Oecanthinae spp.,,,,,,,5,not broken down to age and sex category
CGR02,3,2015,8,7,0sub,fl,b,59,Tettigoniidae spp.,,,,,,,23,not broken down to age and sex category
CGR02,3,2015,8,7,002c,fl,a,9,Phoetaliotes nebrascensis,,10,1,,,,11,
CGR02,3,2015,8,7,002c,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,002c,fl,a,12,Melanoplus femurrubrum,,,1,,,,1,
CGR02,3,2015,8,7,002c,fl,a,15,Melanoplus keeleri,,1,,,,,1,
CGR02,3,2015,8,7,002c,fl,a,21,Orphulella speciosa,,,,1,3,4,8,
CGR02,3,2015,8,7,002c,fl,a,23,Mermiria bivittata,,,1,1,1,1,4,
CGR02,3,2015,8,7,002c,fl,a,59,Tettigoniidae spp.,,,,,,,29,not broken down to age and sex category
CGR02,3,2015,8,7,002c,fl,b,6,Hesperotettix speciosus,,,,,,1,1,
CGR02,3,2015,8,7,002c,fl,b,9,Phoetaliotes nebrascensis,,9,,,,,9,
CGR02,3,2015,8,7,002c,fl,b,21,Orphulella speciosa,,,,,2,,2,
CGR02,3,2015,8,7,002c,fl,b,23,Mermiria bivittata,,,,,,1,1,
CGR02,3,2015,8,7,002c,fl,b,56,Oecanthinae spp.,,,,,,,5,not broken down to age and sex category
CGR02,3,2015,8,7,002c,fl,b,59,Tettigoniidae spp.,,,,,,,33,not broken down to age and sex category
CGR02,3,2015,8,4,002d,fl,a,6,Hesperotettix speciosus,,1,,,,,1,
CGR02,3,2015,8,4,002d,fl,a,8,Hesperotettix spp.,,4,1,,,,5,
CGR02,3,2015,8,4,002d,fl,a,9,Phoetaliotes nebrascensis,,6,,,,,6,
CGR02,3,2015,8,4,002d,fl,a,10,Melanoplus scudderi,,,1,,,,1,
CGR02,3,2015,8,4,002d,fl,a,15,Melanoplus keeleri,,,1,,,,1,
CGR02,3,2015,8,4,002d,fl,a,21,Orphulella speciosa,,,,2,,3,5,
CGR02,3,2015,8,4,002d,fl,a,56,Oecanthinae spp.,,,,,,,1,not broken down to age and sex category
CGR02,3,2015,8,4,002d,fl,a,59,Tettigoniidae spp.,,,,,,,14,not broken down to age and sex category
CGR02,3,2015,8,4,002d,fl,b,9,Phoetaliotes nebrascensis,,9,,,,,9,
CGR02,3,2015,8,4,002d,fl,b,12,Melanoplus femurrubrum,,,1,,,,1,
CGR02,3,2015,8,4,002d,fl,b,21,Orphulella speciosa,,,,,2,,2,
CGR02,3,2015,8,4,002d,fl,b,56,Oecanthinae spp.,,,,,,,2,
CGR02,3,2015,8,4,002d,fl,b,59,Tettigoniidae spp.,,,,,,,26,not broken down to age and sex category
CGR02,3,2015,8,7,004b,fl,a,9,Phoetaliotes nebrascensis,,2,,,,,2,
CGR02,3,2015,8,7,004b,fl,a,15,Melanoplus keeleri,,,2,,,,2,
CGR02,3,2015,8,7,004b,fl,a,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,8,7,004b,fl,a,59,Tettigoniidae spp.,,,,,,,20,not broken down to age and sex category
CGR02,3,2015,8,7,004b,fl,b,4,Hypochlora alba,,,,,,1,1,
CGR02,3,2015,8,7,004b,fl,b,9,Phoetaliotes nebrascensis,,2,,,,,2,
CGR02,3,2015,8,7,004b,fl,b,10,Melanoplus scudderi,,2,,,,,2,
CGR02,3,2015,8,7,004b,fl,b,15,Melanoplus keeleri,,,1,,,,1,
CGR02,3,2015,8,7,004b,fl,b,21,Orphulella speciosa,,,,1,,1,2,
CGR02,3,2015,8,7,004b,fl,b,56,Oecanthinae spp.,,,,,,,11,not broken down to age and sex category
CGR02,3,2015,8,7,004b,fl,b,59,Tettigoniidae spp.,,,,,,,11,not broken down to age and sex category
CGR02,3,2015,8,7,004f,fl,a,9,Phoetaliotes nebrascensis,,16,1,,,,17,
CGR02,3,2015,8,7,004f,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,004f,fl,a,12,Melanoplus femurrubrum,,,1,,,,1,
CGR02,3,2015,8,7,004f,fl,a,15,Melanoplus keeleri,,,,1,,,1,
CGR02,3,2015,8,7,004f,fl,a,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,8,7,004f,fl,a,59,Tettigoniidae spp.,,,,,,,26,not broken down to age and sex category
CGR02,3,2015,8,7,004f,fl,b,6,Hesperotettix speciosus,,2,,,,,2,
CGR02,3,2015,8,7,004f,fl,b,9,Phoetaliotes nebrascensis,,18,,,,,18,
CGR02,3,2015,8,7,004f,fl,b,15,Melanoplus keeleri,,,,1,,,1,
CGR02,3,2015,8,7,004f,fl,b,21,Orphulella speciosa,,,,,2,1,3,
CGR02,3,2015,8,7,004f,fl,b,33,Arphia xanthoptera,,1,,,,,1,
CGR02,3,2015,8,7,004f,fl,b,56,Oecanthinae spp.,,,,,,,3,not broken down to age and sex category
CGR02,3,2015,8,7,004f,fl,b,59,Tettigoniidae spp.,,,,,,,27,not broken down to age and sex category
CGR02,3,2015,8,7,020b,fl,a,4,Hypochlora alba,,1,,,,,1,
CGR02,3,2015,8,7,020b,fl,a,6,Hesperotettix speciosus,,1,,,1,,2,
CGR02,3,2015,8,7,020b,fl,a,9,Phoetaliotes nebrascensis,,8,1,,,,9,
CGR02,3,2015,8,7,020b,fl,a,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,020b,fl,a,12,Melanoplus femurrubrum,,,,1,,,1,
CGR02,3,2015,8,7,020b,fl,a,15,Melanoplus keeleri,,,,1,,,1,
CGR02,3,2015,8,7,020b,fl,a,16,Melanoplus bivittatus,,,,,1,,1,
CGR02,3,2015,8,7,020b,fl,a,21,Orphulella speciosa,,,,1,1,1,3,
CGR02,3,2015,8,7,020b,fl,a,56,Oecanthinae spp.,,,,,,,15,not broken down to age and sex category
CGR02,3,2015,8,7,020b,fl,a,59,Tettigoniidae spp.,,,,,,,19,not broken down to age and sex category
CGR02,3,2015,8,7,020b,fl,b,4,Hypochlora alba,,,1,,,,1,
CGR02,3,2015,8,7,020b,fl,b,6,Hesperotettix speciosus,,,1,,,,1,
CGR02,3,2015,8,7,020b,fl,b,9,Phoetaliotes nebrascensis,,8,1,,,,9,
CGR02,3,2015,8,7,020b,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,020b,fl,b,15,Melanoplus keeleri,,,,1,,1,2,
CGR02,3,2015,8,7,020b,fl,b,16,Melanoplus bivittatus,,,,,,1,1,
CGR02,3,2015,8,7,020b,fl,b,23,Mermiria bivittata,,,,1,,,1,
CGR02,3,2015,8,7,020b,fl,b,56,Oecanthinae spp.,,,,,,,17,not broken down to age and sex category
CGR02,3,2015,8,7,020b,fl,b,59,Tettigoniidae spp.,,,,,,,4,not broken down to age and sex category
CGR02,3,2015,8,7,n01a,fl,a,4,Hypochlora alba,,,,,,1,1,
CGR02,3,2015,8,7,n01a,fl,a,6,Hesperotettix speciosus,,1,,,,,1,
CGR02,3,2015,8,7,n01a,fl,a,9,Phoetaliotes nebrascensis,,2,,,,,2,
CGR02,3,2015,8,7,n01a,fl,a,15,Melanoplus keeleri,,,,2,,,2,
CGR02,3,2015,8,7,n01a,fl,a,21,Orphulella speciosa,,,,,2,2,4,
CGR02,3,2015,8,7,n01a,fl,a,28,Boopedon gracile,,,,,,3,3,
CGR02,3,2015,8,7,n01a,fl,a,42,Schistocerca obscura,,,,,,1,1,
CGR02,3,2015,8,7,n01a,fl,a,56,Oecanthinae spp.,,,,,,,5,not broken down to age and sex category
CGR02,3,2015,8,7,n01a,fl,a,59,Tettigoniidae spp.,,,,,,,4,not broken down to age and sex category
CGR02,3,2015,8,7,n01a,fl,b,6,Hesperotettix speciosus,,,,,1,,1,
CGR02,3,2015,8,7,n01a,fl,b,9,Phoetaliotes nebrascensis,,1,,,,,1,
CGR02,3,2015,8,7,n01a,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2015,8,7,n01a,fl,b,20,Syrbula admirabilis,,,,,,1,1,
